(10284)南京大学,统考,(013)国际关系研究院,(030208)外交学,(01)外交学理论与实践,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语 or (264)二外德语 or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030208011
(10284)南京大学,统考,(013)国际关系研究院,(030207)国际关系,(02)国际关系理论,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030207021
(10284)南京大学,统考,(013)国际关系研究院,(030207)国际关系,(01)国际问题和大国关系研究,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030207011
(10284)南京大学,统考,(006)政府管理学院,(030202)中外政治制度,(03)中外政治思想,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(931)中国政府与政治,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421006030202031
(10284)南京大学,统考,(006)政府管理学院,(030201)政治学理论,(02)比较政治学,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(931)中国政府与政治,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421006030201021
(10284)南京大学,统考,(006)政府管理学院,(030201)政治学理论,(01)政治学基础理论,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(931)中国政府与政治,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421006030201011
(10284)南京大学,统考,(006)政府管理学院,(030202)中外政治制度,(02)外国政治制度,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(931)中国政府与政治,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421006030202021
(10284)南京大学,统考,(006)政府管理学院,(030202)中外政治制度,(01)中国政治制度,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(931)中国政府与政治,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421006030202011
(10284)南京大学,统考,(006)政府管理学院,(030201)政治学理论,(03)政治社会学,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(931)中国政府与政治,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421006030201031
(10284)南京大学,统考,(004)马克思主义学院,(030204)中共党史,(03)党的建设与党务管理研究,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030204031
(10284)南京大学,统考,(004)马克思主义学院,(030204)中共党史,(02)中国共产党与外国政党比较研究,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030204021
(10284)南京大学,统考,(004)马克思主义学院,(030204)中共党史,(01)中国共产党与中国政治发展研究,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语,(672)中国现代史,(932)中国近代史,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030204011
(10284)南京大学,统考,(002)商学院,(020204)金融学,(05)金融风险管理,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204051
